n,Codice_IPA,tipo,email
1,c_d759,Mail2,protocollo@comune.francavillabisio.al.it
1,c_d761,Mail2,archivio@comune.francavillafontana.br.it
1,c_d764,Mail2,comunefrancavilla@libero.it
1,c_d765,Mail2,info@comune.francavilladisicilia.me.it
1,c_d767,Mail2,comune.francica@libero.it
1,c_d770,Mail2,info@comune.frascaro.al.it
1,c_d771,Mail2,demografici@comune.frascarolo.pv.it
1,c_d774,Mail5,info@comune.frascineto.cs.it
1,c_d776,Mail2,protocollo@comune.frassinelle-polesine.ro.it
1,c_d777,Mail2,ragioneria@comune.frassinellomonferrato.al.it
1,c_d780,Mail2,info@comune.frassinetopo.al.it
1,c_d781,Mail2,info@comune.frassinetto.to.it
1,c_d786,Mail2,segreteria@comune.umbertide.pg.it
1,c_d787,Mail2,mariaritapezzanera@comune.frattatodina.pg.it
1,c_d788,Mail2,info@comune.frattapolesine.ro.it
1,c_d790,Mail2,ufficio.ragioneria@comune.frattaminore.na.it
1,c_d791,Mail2,comune.fratte-rosa@provincia.ps.it
1,c_d793,Mail2,uffragioneria@comunefrazzano.it
1,c_d794,Mail2,info@comune.fregona.tv.it
1,c_d796,Mail2,comune.fresagran@tiscali.it
1,c_d798,Mail2,angelodaddesa@libero.it
1,c_d799,Mail2,amministrativo@comune.frignano.ce.it
1,c_d801,Mail2,comunevilladibriano@libero.it
1,c_d802,Mail2,ragioneria@comune.frinco.at.it
2,c_d803,Mail3,protocollo@comune.frisa.ch.it
1,c_d805,Mail2,front@comune.front.to.it
1,c_d807,Mail2,comune.frontino@provincia.ps.it
1,c_d813,Mail2,info@comune.frugarolo.al.it
1,c_d815,Mail2,segreteria@comune.fucecchio.fi.it
1,c_d818,Mail2,info@comunedifumane.it
1,c_d821,Mail2,info@funes.eu
1,c_d826,Mail2,protocollo@comune.furore.sa.it
1,c_d829,Mail2,comunefusignano@provincia.ra.it
1,c_d834,Mail2,info@comune.gabbionetabinanuova.cr.it
1,c_d835,Mail2,info@comune.gabiano.al.it
1,c_d836,Mail2,protocollo@comune.gabicce-mare.pu.it
1,c_d839,Mail2,info@comune.gaby.ao.it
1,c_d842,Mail2,info@comune.gadoni.nu.it
1,c_d844,Mail2,protocollo@comunegaggi.it
1,c_d845,Mail2,comune@comune.gaggiano.mi.it
1,c_d848,Mail2,info@comune.gaglianico.bi.it
1,c_d849,Mail2,grippaldi.c@comunegaglianocastelferrato.en.it
1,c_d853,Mail2,comune@comune.gagliole.mc.it
1,c_d854,Mail2,info@comune.gaiarine.tv.it
1,c_d856,Mail2,gaiola@vallestura.cn.it
1,c_d858,Mail2,ragioneria@comune.gaiole.si.it
1,c_d859,Mail2,finanze@comune.gairo.og.it
1,c_d860,Mail2,info@gais.eu
1,c_d861,Mail2,info@comune.galatimamertino.me.it
1,c_d862,Mail2,protocollo@comune.galatina.le.it
1,c_d863,Mail2,sindaco@comune.galatone.le.it
1,c_d866,Mail2,protocollo@comune.sicignanodeglialburni.sa.it
1,c_d867,Mail2,protocollo@comune.galeata.fc.it
1,c_d868,Mail2,galgagnano@comune.galgagnano.lo.it
1,c_d871,Mail2,info@comune.galliatelombardo.va.it
1,c_d872,Mail2,comune@comune.galliate.no.it
1,c_d874,Mail2,info@comune.gallicano.lu.it
1,c_d875,Mail2,info@comune.gallicanonellazio.rm.it
1,c_d876,Mail2,comunegallicchio@rete.basilicata.it
1,c_d879,Mail2,protocollo@comune.gallieraveneta.pd.it
1,c_d881,Mail2,comune.gallinaro@libero.it
1,c_d883,Mail2,ced@comune.gallipoli.le.it
4,c_d890,Mail5,protocollo@comune.gamalero.al.it
1,c_d891,Mail2,comune@comune.gambara.bs.it
1,c_d892,Mail2,comune.gambarana@libero.it
1,c_d894,Mail2,gambasca@unionemonviso.it
1,c_d896,Mail2,comunegambatesa@comune.gambatesa.cb.it
1,c_d898,Mail2,info@comune.gamberale.ch.it
1,c_d902,Mail2,comune@comune.gambugliano.vi.it
1,c_d903,Mail2,ragioneria@comune.gandellino.bg.it
1,c_d905,Mail2,info@comune.gandino.bg.it
1,c_d907,Mail2,iuppa@comune.gangi.pa.it
1,c_d909,Mail2,comunegaraguso@rete.basilicata.it
1,c_d911,Mail2,municipio@comune.garbagna.no.it
1,c_d912,Mail2,protocollo@comune.garbagnate-milanese.mi.it
1,c_d913,Mail2,comune@comune.garbagnate-monastero.lc.it
1,c_d923,Mail2,info@comune.gargazzone.bz.it
1,c_d924,Mail2,segreteria@comune.gargnano.bs.it
1,c_d925,Mail2,protocollo@comune.garlasco.pv.it
1,c_d926,Mail2,info@comune.garlate.lc.it
1,c_d928,Mail2,amministratori@comunegarnigaterme.it
1,c_d930,Mail2,info@comune.garzeno.co.it
1,c_d931,Mail2,protocollo@comune.garzigliana.to.it
1,c_d933,Mail2,protocollo@comune.gassino.to.it
1,c_d934,Mail2,municipio@comune.gattatico.re.it
1,c_d935,Mail2,protocollazione@comune.gatteo.fo.it
2,c_d938,Mail3,protocollo@comune.gattinara.vc.it
1,c_d940,Mail2,protocollo@comune.gavardo.bs.it
1,c_d942,Mail2,ufficiodemografico@comune.gavello.ro.it
1,c_d945,Mail2,comune@gavignano.rm.gov.it
1,c_d949,Mail2,anagrafe@comune.gazoldo.mn.it
1,c_d952,Mail2,info@comune.gazzaniga.bg.it
1,c_d957,Mail2,protocollo@comune.gazzo.pd.it
1,c_d957t,Mail2,segreteria@comune.gazzo.vr.it
2,c_d958,Mail3,protocollo@comune.gazzola.pc.it
1,c_d963,Mail2,ragioneria@comune.gemonio.va.it
1,c_d965,Mail2,sindaco@comune.genga.an.it
1,c_d966,Mail2,info@comune.genivolta.cr.it
1,c_d968,Mail2,affarigenerali@comune.genoni.su.it
1,c_d970,Mail3,finanziario@comune.genuri.vs.it
1,c_d971,Mail2,comunegenzano@rete.basilicata.it
1,c_d972,Mail2,urp@comune.genzanodiroma.roma.it
1,c_d977,Mail2,info@comune.geracisiculo.pa.it
1,c_d983,Mail2,segreteria@municipiodigermagnano.it
1,c_d985,Mail2,info@comune.gambassi-terme.fi.it
1,c_d990,Mail2,amministrazione@comune.gerolaalta.so.it
1,c_d995,Mail3,protocollo@comune.gessate.mi.it
1,c_d996,Mail2,info@comune.gessopalena.ch.it
1,c_d997,Mail5,ufficiotributi@comunegesturi.it
1,c_d999,Mail2,PROTOCOLLO@COMUNE.GHEDI.BRESCIA.IT
1,c_dez8,Mail2,ragioneria@comune.cavedago.tn.it
1,c_e004,Mail2,info@comune.ghilarza.or.it
1,c_e006,Mail2,protocollo@comuneghisalba.it
1,c_e007,Mail2,GHISLARENGO@RUPARPIEMONTE.IT
1,c_e008,Mail2,protocollo@comune.giacciano.ro.it
1,c_e009,Mail2,info@comune.giaglione.to.it
1,c_e017,Mail2,ufficio.protocollo@comune.giarre.ct.it
1,c_e020,Mail2,protocollo@giaveno.it
1,c_e021,Mail2,info@comune.giavera.tv.it
1,c_e022,Mail2,serviziosociale.giba@legalmail.it
1,c_e023,Mail2,protocollo@comune.gibellina.tp.it
1,c_e024,Mail2,gifflenga@ptb.provincia.biella.it
1,c_e026,Mail2,affgen@comune.giffoniseicasali.sa.it
1,c_e027,Mail3,info@comune.giffonivallepiana.sa.it
1,c_e028,Mail2,protocollo@comune.gignese.vb.it
1,c_e029,Mail2,info@comune.gignod.ao.it
1,c_e033,Mail2,donato.petagine@comune.ginestra.pz.it
1,c_e034,Mail2,uff.rag.comuneginestrabn@virgilio.it
1,c_e037,Mail2,ufficiotecnico@comune.gioi.sa.it
1,c_e038,Mail2,segreteriasindaco@comune.gioiadelcolle.ba.it
1,c_e040,Mail2,gioiadeimarsi@tiscali.it
1,c_e043,Mail3,ufficiourp@comunegioiosamarea.it
1,c_e045,Mail2,alessandro.pernazza@comune.giove.tr.it
1,c_e047,Mail2,sindaco@comune.giovinazzo.ba.it
1,c_e048,Mail2,protocollo@comune.giovo.tn.it
2,c_e052,Mail3,protocollo@comune.gissi.ch.it
1,c_e053,Mail2,segreteria@comune.giuggianello.le.it
1,c_e054,Mail2,ced@comune.giugliano.na.it
1,c_e055,Mail2,comunedigiuliana@alice.it
1,c_e057,Mail2,comune.giuliano@libero.it
1,c_e058,Mail2,info@comune.giulianova.te.it
1,c_e061,Mail2,protocollo@comune.giurdignano.le.it
1,c_e062,Mail2,segreteria@comune.giussago.pv.it
1,c_e064,Mail2,info@comune.giustenice.sv.it
1,c_e067,Mail2,segreteria@comune.givoletto.to.it
1,c_e068,Mail4,RAGIONERIA@COMUNE.GIZZERIA.CZ.IT
1,c_e069,Mail2,petra.windegger@comune.glorenza.bz.it
1,c_e078,Mail2,info@comune.goito.mn.it
1,c_e079,Mail2,info@comune.golasecca.va.it
1,c_e081,Mail2,protocollo@comune.golferenzo.pv.it
1,c_e082,Mail2,tributi@comune.gombito.cr.it
1,c_e083,Mail2,tributi@comune.gonars.ud.it
1,c_e084,Mail2,comunegoni@tiscali.it
1,c_e087,Mail2,protocollo@comune.gonnoscodina.or.it
1,c_e088,Mail2,amministrativo@comune.gonnostramatza.or.it
1,c_e090,Mail2,info@comune.gordona.so.it
1,c_e091,Mail2,comune@comune.gorga.rm.it
1,c_e092,Mail2,info@comune.gorgoalmonticano.tv.it
1,c_e096,Mail2,gorianos.sindaco@libero.it
1,c_e100,Mail2,segreteria@comune.gorlago.bg.it
1,c_e102,Mail3,fatturazione.gorlaminore@legalmail.it
1,c_e104,Mail2,info@comune.gornateolona.va.it
1,c_e106,Mail2,protocollo@comune.gorno.bg.it
1,c_e109,Mail2,comunedigorreto@libero.it
1,c_e111,Mail2,gorzegno@reteunitaria.piemonte.it
1,c_e113,Mail2,gosaldo@agordino.bl.it
1,c_e115,Mail2,gottasecca@reteunitaria.piemonte.it
1,c_e122,Mail2,protocollo@comune.gradara.pu.it
1,c_e125,Mail2,protocollo@comunegrado.it
1,c_e126,Mail2,ragioneriagradoli@virgilio.it
1,c_e131,Mail3,finanze@comune.gragnano.na.it
1,c_e132,Mail2,segreteria@comune.gragnanotrebbiense.pc.it
1,c_e134,Mail2,comunedigrana@micso.net
1,c_e139,Mail2,info@comune.grandate.co.it
1,c_e142,Mail2,areaamministrativa@comunegraniti.gov.it
1,c_e144,Mail2,info@comune.grantola.va.it
1,c_e146,Mail2,info@comune.granze.pd.it
1,c_e147,Mail2,comunegrassano@rete.basilicata.it
1,c_e148,Mail2,protocollo@grassobbio.eu
1,c_e149,Mail3,ragioneria@comune.gratteri.pa.it
1,c_e152,Mail2,protocollo@comune.gravellonalomellina.pv.it
1,c_e153,Mail2,protocollo@comune.gravellonatoce.vb.it
1,c_e154,Mail2,info@comune.gravere.to.it
1,c_e155,Mail2,segreteria.sindaco@comune.gravina.ba.it
1,c_e158,Mail2,protocollo@comunedigrazzanise.it
1,c_e159,Mail2,info@comune.grazzanobadoglio.at.it
1,c_e160,Mail2,info@comune.greccio.ri.it
1,c_e161,Mail2,comunedigreci@libero.it
1,c_e163,Mail2,greggio@ruparpiemonte.it
1,c_e164,Mail2,comune.gremiasco@tor.it
1,c_e165,Mail2,amministrazione@comune.gressan.ao.it
1,c_e167,Mail2,info@comune.gressoneylatrinite.ao.it
1,c_e168,Mail2,info@comune.gressoneystjean.ao.it
1,c_e169,Mail2,urp@comune.greve-in-chianti.fi.it
1,c_e171,Mail2,info@comune.grezzana.vr.it
1,c_e172,Mail2,info@comune.griante.co.it
1,c_e180,Mail2,ERNESTOPATELLA@LIBERO.IT
1,c_e184,Mail2,ragioneria@comune.grisignano.vi.it
1,c_e185,Mail2,comunegrisolia@libero.it
1,c_e187,Mail2,ragioneria@comune.grizzanamorandi.bo.it
1,c_e188,Mail2,info@comune.grognardo.al.it
1,c_e189,Mail2,anagrafe@comune.gromo.bg.it
1,c_e192,Mail2,info@comune.grone.bg.it
1,c_e195,Mail2,info@comune.gropellocairoli.pv.it
1,c_e196,Mail2,comune@comune.gropparello.pc.it
1,c_e199,Mail2,info@comune.groscavallo.to.it
1,c_e200,Mail2,protocollo@comune.grosio.so.it
1,c_e201,Mail2,protocollo@comune.grosotto.so.it
1,c_e203,Mail2,tributi@comune.grosso.to.it
1,c_e207,Mail2,protocollo@comune.grottammare.ap.it
1,c_e209,Mail2,info@comunedigrotte.org
1,c_e210,Mail2,abrinchi@comune.grottedicastro.vt.it
1,c_e214,Mail2,comunedigrottolella.comu@tin.it
1,c_e216,Mail2,protocollo@comune.grugliasco.to.it
1,c_e217,Mail2,protocollo@grumellocremonese.it
1,c_e224,Mail2,segretario.generale@comune.grumo-nevano.na.it
1,c_e226,Mail2,vicesegretario@comune.grumolodelleabbadesse.vi.it
1,c_e227,Mail2,personale@comune.guagnano.le.it
1,c_e228,Mail2,info@comune.gualdo.mc.it
1,c_e229,Mail2,protocollo@comune.gualdocattaneo.pg.it
1,c_e232,Mail2,info@comune.gualtieri.re.it
1,c_e233,Mail2,info@comune.gualtieri.me.it
1,c_e236,Mail2,comuneguarcino@libero.it
1,c_e237,Mail2,comuneguardabosone@libero.it
1,c_e239,Mail2,comunediguardavalle@libero.it
1,c_e240,Mail2,comune.guardaveneta@comune.guardaveneta.ro.it
1,c_e244,Mail2,comuneguardialfiera@virgilio.it
1,c_e246,Mail2,comuneguardia@rete.basilicata.it
1,c_e248,Mail2,comune.guardiaregia@virgilio.it
1,c_e250,Mail2,servizidemografici@comune.guardistallo.pi.it
1,c_e251,Mail2,ragioneria@guarene.it
1,c_e252,Mail2,info@comune.guasila.ca.it
1,c_e253,Mail2,urp@comune.guastalla.re.it
1,c_e255,Mail2,segreteria@comune.guazzora.al.it
1,c_e256,Mail2,protocollo@comune.gubbio.pg.it
1,c_e258,Mail2,protocollo@gudo.it
1,c_e259,Mail2,comune@comune.guglionesi.cb.it
2,c_e261,Mail3,protocollo@comune.guidizzolo.mn.it
1,c_e263,Mail3,sindaco@guidonia.org
1,c_e264,Mail2,guiglia@comune.guiglia.mo.it
1,c_e265,Mail2,segreteria@comune.siziano.pv.it
1,c_e266,Mail2,comunediguilmi@libero.it
1,c_e269,Mail2,comune.gurro@ruparpiemonte.it
1,c_e271,Mail2,protocollo@comune.gussago.bs.it
1,c_e272,Mail2,comune.gussola@unioneterraefluminis.cr.it
1,c_e274,Mail2,ragioneria@comune.jacurso.cz.it
1,c_e284,Mail2,info@comune.illasi.vr.it
1,c_e287,Mail2,protocollo@comune.imbersago.lc.it
1,c_e297,Mail2,info@comune.incudine.bs.it
1,c_e299,Mail2,info@comune.induno-olona.va.it
1,c_e301,Mail2,info@comune.ingria.to.it
1,c_e304,Mail2,intragna@ruparpiemonte.it
1,c_e305,Mail2,info@comune.introbio.lc.it
1,c_e306,Mail2,info@comune.introd.ao.it
1,c_e309,Mail2,affari.generali@comune.inverigo.co.it
1,c_e310,Mail2,info@comune.invernoemonteleone.pv.it
1,c_e311,Mail2,comune.inverso@alpimedia.it
1,c_e313,Mail2,finanziario@legalmail.it
1,c_e320,Mail2,ragioneria@comune.jolandadisavoia.fe.it
1,c_e321,Mail2,protocollo@comune.ionadi.vv.it
1,c_e323,Mail2,ragioneria@comune.irgoli.nu.it
1,c_e325,Mail2,segreteria@comune.irma.bs.it
1,c_e326,Mail2,comune.irsina@comune.irsina.mt.it
1,c_e327,Mail2,isasca@ruparpiemonte.it
1,c_e329,Mail2,amodiogiovanni@comuneischia.it
1,c_e330,Mail2,segreteria@comune.ischiadicastro.vt.it
1,c_e332,Mail2,r.santucci@comune.ischitella.fg.it
1,c_e334,Mail2,ragioneria@comune.isera.tn.it
1,c_e335,Mail2,segreteriagenerale@comune.isernia.it
1,c_e336,Mail2,affarigenerali@comune.isili.ca.it
1,c_e341,Mail2,amministrativo@comune.isoladelcantone.ge.it
1,c_e342,Mail2,info@comune.madesimo.so.it
1,c_e343,Mail2,affarigenerali@comune.isola.te.it
1,c_e345,Mail2,posta@comune.isolabella.to.it
1,c_e346,Mail2,comune@comuneisolabona.it
1,c_e349,Mail2,info@comune.isoladellascala.vr.it
1,c_e354,Mail2,segreteria@comune.isola-vicentina.vi.it
1,c_e356,Mail2,ragioneria@comune.isoladovarese.cr.it
1,c_e364,Mail2,protocollo@comune.isorella.bs.it
1,c_e365,Mail2,comuneispani@tiscali.it
2,c_e366,Mail3,protocollo@comune.ispica.rg.it
1,c_e367,Mail4,segreteria@comune.ispra.va.it
1,c_e368,Mail2,comune.issiglio@libero.it
1,c_e369,Mail2,info@comune.issime.ao.it
1,c_e370,Mail2,info@comune.isso.bg.it
1,c_e371,Mail2,info@comune.issogne.ao.it
1,c_e374,Mail2,areafinanziaria@comuneitala.it
1,c_e375,Mail4,segreteria@comune.itri.lt.it
1,c_e376,Mail2,amministrativo@comune.ittireddu.ss.it
1,c_e380,Mail2,info@comune.izano.cr.it
2,c_e382,Mail3,protocollo@comune.jenne.rm.it
1,c_e383,Mail2,moiola@vallestura.cn.it
1,c_e386,Mail2,ragioneria@comune.jeragoconorago.va.it
1,c_e390,Mail2,segreteria@comune.joppologiancaxio.ag.it
1,c_e391,Mail2,info@comune.jovencan.ao.it
1,c_e393,Mail2,comune.labro@libero.it
1,c_e395,Mail2,sportelloalcittadino@comune.lacchiarella.mi.it
1,c_e396,Mail2,segreteria@comunelaccoameno.it
1,c_e398,Mail2,info@comune.laces.bz.it
1,c_e400,Mail2,info@comune.laconi.or.it
1,c_e401,Mail2,amministrativo@comunelaerru.ss.it
1,c_e403,Mail2,info@comune.laghi.vi.it
1,c_e405,Mail2,segreteria@comune.laglio.co.it
1,c_e409,Mail2,ufficio.protocollo@comune.lagonegro.pz.it
1,c_e414,Mail2,laigueglia@comune.laigueglia.sv.it
1,c_e417,Mail2,info@comune.laino.co.it
1,c_e417a,Mail2,finanze.tributi@comune.lainoborgo.cs.it
1,c_e419,Mail2,sindaco@comune.lainocastello.cs.it
1,c_e420,Mail2,info@lajen.eu
1,c_e422,Mail2,segreteria@comune.lallio.bg.it
1,c_e424,Mail2,ufficioragioneria@comunelamadeipeligni.it
1,c_e426,Mail2,info@comune.lamamocogno.mo.it
1,c_e428,Mail2,ufficio.segreteria@comune.lambrugo.co.it
1,c_e429,Mail2,lamon@feltrino.bl.it
1,c_e430,Mail2,protocollo@comune.lamorra.cn.it
1,c_e432,Mail2,segreteria@comune.lamporecchio.pt.it
1,c_e433,Mail2,uffici@comune.lamporo.vc.it
1,c_e434,Mail2,info@comune.lana.bz.it
1,c_e435,Mail2,sindaco@lanciano.eu
1,c_e437,Mail2,info@comune.landriano.pv.it
1,c_e438,Mail2,info@comune.langhirano.pr.it
1,c_e439,Mail2,ragioneria.langosco@libero.it
1,c_e447,Mail2,lapedona@ucvaldaso.it
1,c_e450,Mail2,info@comune.lappano.cs.it
1,c_e451,Mail2,info@comune.larciano.pt.it
1,c_e454,Mail2,ragioneria@comune.lardirago.pv.it
1,c_e456,Mail2,larino.cb@tiscali.it
1,c_e458,Mail2,info@comune.lasalle.ao.it
1,c_e459,Mail2,comune@lascari.gov.it
3,c_e464,Mail4,protocollo@comune.lasplassas.vs.it
1,c_e465,Mail2,ragioneria@comune.lastebasse.vi.it
1,c_e466,Mail2,urp@comune.lastra-a-signa.fi.it
1,c_e467,Mail2,anagrafe@comune.latera.vt.it
1,c_e469,Mail2,comune@comune.laterza.ta.it
1,c_e470,Mail2,info@comune.la-thuile.ao.it
1,c_e471,Mail2,segreteria@comune.latiano.br.it
1,c_e473,Mail2,sindaco@comune.latisana.ud.it
3,c_e476,Mail4,protocollo@comune.lauco.ud.it
1,c_e479,Mail2,alfredo.cutelle@comune.laureanadiborrello.rc.it
1,c_e481,Mail2,info@gemeinde.laurein.bz.it
1,c_e482,Mail2,comunelaurenzana@rete.basilicata.it
1,c_e483,Mail2,protocollo@comune.lauria.pz.it
1,c_e485,Mail2,info@comune.laurino.sa.it
1,c_e487,Mail4,ragionerialauro@virgilio.it
1,c_e488,Mail2,l.cella@comune.lavagna.ge.it
1,c_e489,Mail2,info@comune.lavagno.vr.it
1,c_e490,Mail2,la.valle@agordino.bl.it
1,c_e491,Mail2,info@laval.it
1,c_e492,Mail2,protocollo@comune.lavarone.tn.it
1,c_e493,Mail2,informatica@comune.lavello.pz.it
1,c_e496,Mail2,affari.generali@comune.laveno.va.it
1,c_e497,Mail2,segreteria@comune.idro.bs.it
1,c_e497d,Mail2,info@comune.lavenone.bs.it
1,c_e498,Mail2,comunedilaviano@tiscali.it
1,c_e500,Mail2,info@comunelavis.it
1,c_e505,Mail2,protocollo@comunelecceneimarsi.com
1,c_e509,Mail2,info@comune.leffe.bg.it
1,c_e510,Mail2,ragioneria@comune.leggiuno.va.it
1,c_e518,Mail2,protocollo@comune.leini.to.it
1,c_e520,Mail2,info@comune.lemie.to.it
1,c_e523,Mail2,comuneleniragioneria@tiscali.it
1,c_e524,Mail2,info@comune.lenna.bg.it
1,c_e530,Mail2,finanze@comune.lentatesulseveso.mb.it
1,c_e531,Mail2,comunelentella.ch@libero.it
1,c_e535,Mail2,tributi.leonessa@anutel.it
1,c_e540,Mail2,lequio.berria@reteunitaria.piemonte.it
1,c_e541,Mail2,suap@comune.lercarafriddi.pa.it
1,c_e542,Mail2,sindaco@comune.lerici.sp.it
1,c_e543,Mail2,info@comune.lerma.al.it
1,c_e548,Mail2,p.saia@comune.terenzo.pr.it
1,c_e551,Mail2,sindaco@comune.lessolo.to.it
1,c_e553,Mail2,protocollo@comune.lestizza.ud.it
1,c_e554,Mail2,comune@letino.gov.it
1,c_e555,Mail2,sindaco@comune.letojanni.me.it
1,c_e557,Mail2,info@comune.lettere.na.it
1,c_e558,Mail2,ufficio.finanziario@comune.lettomanoppello.pe.it
1,c_e560,Mail2,affarigenerali@comune.levanto.sp.it
1,c_e564,Mail2,levice@reteunitaria.piemonte.it
1,c_e569,Mail2,ragioneria@comune.lezzeno.co.it
1,c_e571,Mail2,protocollo@comune.librizzi.me.it
1,c_e576,Mail2,servizidemografici@comune.licenza.rm.it
1,c_e583,Mail2,lignana@ruparpiemonte.it
1,c_e587,Mail2,info@comune.lillianes.ao.it
1,c_e588,Mail2,limana@valbelluna.bl.it
1,c_e592,Mail2,segreteria.generale@comune.limena.pd.it
1,c_e594x,Mail2,info@comune.limina.me.it
1,c_e599,Mail2,info@comune.limosano.cb.it
1,c_e600,Mail2,ufficio.ragioneria@comune.linarolo.pv.it
1,c_e602,Mail2,info@comune.linguaglossa.ct.it
1,c_e606,Mail5,urp@comunelipari.it
1,c_e610,Mail2,info@comune.liscate.mi.it
1,c_e611,Mail2,comunediliscia@libero.it
1,c_e613,Mail2,ragioneria@lisciano.org
1,c_e618,Mail2,protocollo@comune.milena.cl.it
1,c_e620,Mail2,tecnico@comune.liveri.na.it
1,c_e621,Mail2,segreteria@comune.livigno.so.it
1,c_e622,Mail2,livinallongo@agordino.bl.it
1,c_e623,Mail2,info@comune.livo.co.it
1,c_e624,Mail2,ragioneria@comune.livo.tn.it
1,c_e626,Mail2,segreteria@comune.livornoferraris.vc.it
1,c_e629,Mail3,UFFICIO.RAGIONERIA@COMUNE.LIZZANELLO.LE.IT
1,c_e633,Mail2,comuneloazzolo@libero.it
1,c_e635,Mail2,locana@ruparpiemonte.it
1,c_e639,Mail2,comune@comune.locateditriulzi.mi.it
1,c_e640,Mail3,tecnico@comune.locatello.bg.it
1,c_e646,Mail2,info@comune.loculi.nu.it
1,c_e647,Mail2,info@comune.lode.nu.it
1,c_e648,Mail2,urp@comune.lodi.it
1,c_e649,Mail2,aagg@comunelodine.it
1,c_e652,Mail2,info@comune.lodrino.bs.it
1,c_e654,Mail2,info@comune.lograto.bs.it
1,c_e655,Mail2,urp@comune.loiano.bologna.it
1,c_e656,Mail2,protocollo@comune.lomagna.lc.it
1,c_e660,Mail2,segreteria@comune.lombardore.to.it
1,c_e665,Mail2,segreteria@lonateceppino.com
1,c_e666,Mail2,comune@lonatepozzolo.gov.it
1,c_e668,Mail2,finanziari@comune.londa.fi.it
1,c_e669,Mail2,longanoanagrafe@virgilio.it
1,c_e672bl,Mail2,protocollo@longarone.net
1,c_e673,Mail2,comune.longhena@libero.it
1,c_e674,Mail2,segreteria@comunelongi.it
1,c_e679,Mail2,info@comune.longonealsegrino.co.it
1,c_e680,Mail2,portoazzurro.segreteria@elbalink.it
1,c_e681,Mail2,comune.longone@libero.it
1,c_e682,Mail2,segreteria@comune.lonigo.vi.it
1,c_e683,Mail2,loranze@reteunitaria.piemonte.it
1,c_e684,Mail2,affari.generali@comune.loreggia.pd.it
1,c_e685,Mail2,municipio@comune.loreglia.vb.it
1,c_e687,Mail2,segr.lorenzago@cmcs.it
1,c_e689,Mail3,protocollo@comune.loreo.ro.it
1,c_e690,Mail2,comuneloreto@comuneloreto.eu
2,c_e691,Mail3,protocollo@comune.loretoaprutino.pe.it
1,c_e693,Mail2,ragioneria@comune.loro-ciuffenna.ar.it
1,c_e694,Mail2,info@comune.loropiceno.mc.it
1,c_e695,Mail2,comunelorsica@libero.it
1,c_e704,Mail2,info@comune.lovere.bg.it
1,c_e705,Mail2,protocollo@comune.lovero.so.it
1,c_e708,Mail2,segr.lozzo@cmcs.it
1,c_e709,Mail2,segreteria.protocollo@comune.lozzoatestino.pd.it
1,c_e711,Mail2,municipio@comune.lozzolo.vc.it
1,c_e714,Mail2,sindacoluccas@libero.it
1,c_e718,Mail2,protocollo@comune.lucignano.ar.it
1,c_e723,Mail2,municipio@luco.it
1,c_e726,Mail2,demografici.lugagnano@legalmail.it
1,c_e731,Mail2,info@comune.lugo.vi.it
1,c_e735,Mail2,segreteria@comune.luisago.co.it
1,c_e736,Mail2,finanze@comune.lula.nu.it
1,c_e737,Mail2,info@comune.lumarzo.genova.it
1,c_e747,Mail2,protocollo@comuneluogosanto.it
1,c_e749,Mail2,segreteria@comune.luragoderba.co.it
1,c_e750,Mail2,sindaco@comune.luragomarinone.co.it
1,c_e752,Mail2,comune.luras@tiscali.it
1,c_e753,Mail2,protocollo@comune.luratecaccivio.co.it
1,c_e760,Mail2,protocollo@comune.lusevera.ud.it
1,c_e763,Mail2,lusiglie@ruparpiemonte.it
1,c_e767,Mail4,comunedilustra@libero.it
1,c_e770,Mail2,info@comune.luzzana.bg.it
1,c_e777,Mail2,info@comune.maccastorna.lo.it
1,c_e778,Mail2,comune@comune.macchiadisernia.is.it
1,c_e782,Mail2,demografici@comune.macello.to.it
1,c_e783,Mail2,municipio@comune.macerata.it
1,c_e785,Mail2,comune.macerataf@provincia.ps.it
1,c_e786,Mail2,segreteria@comune.macherio.mb.it
1,c_e788,Mail2,info@comune.macomer.nu.it
1,c_e789,Mail2,macra@ruparpiemonte.it
1,c_e790,Mail2,municipio@comune.macugnaga.vb.it
1,c_e791,Mail3,gabsindaco@comune.maddaloni.ce.it
1,c_e793,Mail2,info@comune.madignano.cr.it
1,c_e798,Mail2,rag.maenza@libero.it
1,c_e800,Mail2,info@comune.magasa.bs.it
1,c_e803,Mail2,comune@comune.maggiora.no.it
1,c_e804,Mail2,info@comune.magherno.pv.it
1,c_e809,Mail5,tributi@comune.maglianoalfieri.cn.it
1,c_e810,Mail2,info@comune.maglianointoscana.gr.it
1,c_e814,Mail2,comunemaglianovetere@tiscali.it
1,c_e817,Mail2,info@comune.maglione.to.it
1,c_e819,Mail2,info@comune.magnago.mi.it
1,c_e820,Mail2,protocollo@comune.magnanoinriviera.ud.it
1,c_e825,Mail2,protocollo@comune.magomadas.or.it
1,c_e829,Mail2,info@comune.magre.bz.it
1,c_e833,Mail2,segreteria@com-majano.regione.fvg.it
1,c_e837,Mail2,comune@maiolati.spontini.it
1,c_e838,Mail2,protocollo@comunemaiolo.it
2,c_e840,Mail3,protocollo@comune.mairago.lo.it
1,c_e847,Mail2,segreteria@com-malborghetto-valbruna.regione.fvg.it
1,c_e848,Mail2,info@comunemalcesine.it
